path,actor_id,sentence,emotion,level,split
data\processed\1029_TSI_ANG_XX.npy,1029,TSI,ANG,XX,test
data\processed\1024_TSI_NEU_XX.npy,1024,TSI,NEU,XX,test
data\processed\1048_TSI_NEU_XX.npy,1048,TSI,NEU,XX,test
data\processed\1044_TSI_HAP_XX.npy,1044,TSI,HAP,XX,test
data\processed\1042_TSI_FEA_XX.npy,1042,TSI,FEA,XX,test
data\processed\1025_TSI_FEA_XX.npy,1025,TSI,FEA,XX,test
data\processed\1006_TSI_ANG_XX.npy,1006,TSI,ANG,XX,test
data\processed\1046_TSI_SAD_XX.npy,1046,TSI,SAD,XX,test
data\processed\1044_TSI_FEA_XX.npy,1044,TSI,FEA,XX,test
data\processed\1024_TSI_DIS_XX.npy,1024,TSI,DIS,XX,test
data\processed\1015_TSI_SAD_XX.npy,1015,TSI,SAD,XX,test
data\processed\1024_TSI_SAD_XX.npy,1024,TSI,SAD,XX,test
data\processed\1034_TSI_SAD_XX.npy,1034,TSI,SAD,XX,test
data\processed\1003_TSI_ANG_XX.npy,1003,TSI,ANG,XX,test
data\processed\1021_TSI_FEA_XX.npy,1021,TSI,FEA,XX,test
data\processed\1046_TSI_ANG_XX.npy,1046,TSI,ANG,XX,test
data\processed\1039_TSI_SAD_XX.npy,1039,TSI,SAD,XX,test
data\processed\1002_TSI_SAD_XX.npy,1002,TSI,SAD,XX,test
data\processed\1030_TSI_FEA_XX.npy,1030,TSI,FEA,XX,test
data\processed\1013_TSI_FEA_XX.npy,1013,TSI,FEA,XX,test
data\processed\1008_TSI_NEU_XX.npy,1008,TSI,NEU,XX,test
data\processed\1045_TSI_SAD_XX.npy,1045,TSI,SAD,XX,test
data\processed\1010_TSI_DIS_XX.npy,1010,TSI,DIS,XX,test
data\processed\1040_TSI_HAP_XX.npy,1040,TSI,HAP,XX,test
data\processed\1035_TSI_DIS_XX.npy,1035,TSI,DIS,XX,test
data\processed\1020_TSI_NEU_XX.npy,1020,TSI,NEU,XX,test
data\processed\1033_TSI_DIS_XX.npy,1033,TSI,DIS,XX,test
data\processed\1015_TSI_HAP_XX.npy,1015,TSI,HAP,XX,test
data\processed\1035_TSI_ANG_XX.npy,1035,TSI,ANG,XX,test
data\processed\1010_TSI_FEA_XX.npy,1010,TSI,FEA,XX,test
data\processed\1030_TSI_ANG_XX.npy,1030,TSI,ANG,XX,test
data\processed\1016_TSI_FEA_XX.npy,1016,TSI,FEA,XX,test
data\processed\1017_TSI_DIS_XX.npy,1017,TSI,DIS,XX,test
data\processed\1040_TSI_FEA_XX.npy,1040,TSI,FEA,XX,test
data\processed\1006_TSI_DIS_XX.npy,1006,TSI,DIS,XX,test
data\processed\1041_TSI_FEA_XX.npy,1041,TSI,FEA,XX,test
data\processed\1022_TSI_FEA_XX.npy,1022,TSI,FEA,XX,test
data\processed\1003_TSI_NEU_XX.npy,1003,TSI,NEU,XX,test
data\processed\1027_TSI_DIS_XX.npy,1027,TSI,DIS,XX,test
data\processed\1031_TSI_FEA_XX.npy,1031,TSI,FEA,XX,test
data\processed\1009_TSI_NEU_XX.npy,1009,TSI,NEU,XX,test
data\processed\1008_TSI_ANG_XX.npy,1008,TSI,ANG,XX,test
data\processed\1042_TSI_NEU_XX.npy,1042,TSI,NEU,XX,test
data\processed\1014_TSI_NEU_XX.npy,1014,TSI,NEU,XX,test
data\processed\1014_TSI_DIS_XX.npy,1014,TSI,DIS,XX,test
data\processed\1019_TSI_HAP_XX.npy,1019,TSI,HAP,XX,test
data\processed\1002_TSI_DIS_XX.npy,1002,TSI,DIS,XX,test
data\processed\1025_TSI_SAD_XX.npy,1025,TSI,SAD,XX,test
data\processed\1047_TSI_SAD_XX.npy,1047,TSI,SAD,XX,test
data\processed\1015_TSI_FEA_XX.npy,1015,TSI,FEA,XX,test
data\processed\1009_TSI_SAD_XX.npy,1009,TSI,SAD,XX,test
data\processed\1043_TSI_NEU_XX.npy,1043,TSI,NEU,XX,test
data\processed\1045_TSI_DIS_XX.npy,1045,TSI,DIS,XX,test
data\processed\1026_TSI_ANG_XX.npy,1026,TSI,ANG,XX,test
data\processed\1022_TSI_DIS_XX.npy,1022,TSI,DIS,XX,test
data\processed\1032_TSI_HAP_XX.npy,1032,TSI,HAP,XX,test
data\processed\1018_TSI_DIS_XX.npy,1018,TSI,DIS,XX,test
data\processed\1044_TSI_NEU_XX.npy,1044,TSI,NEU,XX,test
data\processed\1042_TSI_HAP_XX.npy,1042,TSI,HAP,XX,test
data\processed\1021_TSI_ANG_XX.npy,1021,TSI,ANG,XX,test
data\processed\1043_TSI_HAP_XX.npy,1043,TSI,HAP,XX,test
data\processed\1046_TSI_FEA_XX.npy,1046,TSI,FEA,XX,test
data\processed\1036_TSI_NEU_XX.npy,1036,TSI,NEU,XX,test
data\processed\1029_TSI_SAD_XX.npy,1029,TSI,SAD,XX,test
data\processed\1040_TSI_ANG_XX.npy,1040,TSI,ANG,XX,test
data\processed\1012_TSI_FEA_XX.npy,1012,TSI,FEA,XX,test
data\processed\1001_TSI_DIS_XX.npy,1001,TSI,DIS,XX,test
data\processed\1007_TSI_SAD_XX.npy,1007,TSI,SAD,XX,test
data\processed\1009_TSI_DIS_XX.npy,1009,TSI,DIS,XX,test
data\processed\1032_TSI_SAD_XX.npy,1032,TSI,SAD,XX,test
data\processed\1031_TSI_SAD_XX.npy,1031,TSI,SAD,XX,test
data\processed\1027_TSI_ANG_XX.npy,1027,TSI,ANG,XX,test
data\processed\1039_TSI_DIS_XX.npy,1039,TSI,DIS,XX,test
data\processed\1048_TSI_HAP_XX.npy,1048,TSI,HAP,XX,test
data\processed\1022_TSI_NEU_XX.npy,1022,TSI,NEU,XX,test
data\processed\1013_TSI_DIS_XX.npy,1013,TSI,DIS,XX,test
data\processed\1027_TSI_SAD_XX.npy,1027,TSI,SAD,XX,test
data\processed\1003_TSI_DIS_XX.npy,1003,TSI,DIS,XX,test
data\processed\1020_TSI_ANG_XX.npy,1020,TSI,ANG,XX,test
data\processed\1028_TSI_FEA_XX.npy,1028,TSI,FEA,XX,test
data\processed\1017_TSI_FEA_XX.npy,1017,TSI,FEA,XX,test
data\processed\1002_TSI_ANG_XX.npy,1002,TSI,ANG,XX,test
data\processed\1033_TSI_SAD_XX.npy,1033,TSI,SAD,XX,test
data\processed\1007_TSI_DIS_XX.npy,1007,TSI,DIS,XX,test
data\processed\1016_TSI_NEU_XX.npy,1016,TSI,NEU,XX,test
data\processed\1045_TSI_HAP_XX.npy,1045,TSI,HAP,XX,test
data\processed\1014_TSI_ANG_XX.npy,1014,TSI,ANG,XX,test
data\processed\1012_TSI_DIS_XX.npy,1012,TSI,DIS,XX,test
data\processed\1028_TSI_HAP_XX.npy,1028,TSI,HAP,XX,test
data\processed\1011_TSI_ANG_XX.npy,1011,TSI,ANG,XX,test
data\processed\1039_TSI_HAP_XX.npy,1039,TSI,HAP,XX,test
data\processed\1028_TSI_ANG_XX.npy,1028,TSI,ANG,XX,test
data\processed\1028_TSI_NEU_XX.npy,1028,TSI,NEU,XX,test
data\processed\1019_TSI_SAD_XX.npy,1019,TSI,SAD,XX,test
data\processed\1039_TSI_NEU_XX.npy,1039,TSI,NEU,XX,test
data\processed\1013_TSI_NEU_XX.npy,1013,TSI,NEU,XX,test
data\processed\1046_TSI_DIS_XX.npy,1046,TSI,DIS,XX,test
data\processed\1048_TSI_SAD_XX.npy,1048,TSI,SAD,XX,test
data\processed\1023_TSI_NEU_XX.npy,1023,TSI,NEU,XX,test
data\processed\1035_TSI_NEU_XX.npy,1035,TSI,NEU,XX,test
data\processed\1025_TSI_DIS_XX.npy,1025,TSI,DIS,XX,test
data\processed\1031_TSI_HAP_XX.npy,1031,TSI,HAP,XX,test
data\processed\1015_TSI_ANG_XX.npy,1015,TSI,ANG,XX,test
data\processed\1038_TSI_ANG_XX.npy,1038,TSI,ANG,XX,test
data\processed\1006_TSI_HAP_XX.npy,1006,TSI,HAP,XX,test
data\processed\1024_TSI_FEA_XX.npy,1024,TSI,FEA,XX,test
data\processed\1023_TSI_ANG_XX.npy,1023,TSI,ANG,XX,test
data\processed\1038_TSI_HAP_XX.npy,1038,TSI,HAP,XX,test
data\processed\1038_TSI_FEA_XX.npy,1038,TSI,FEA,XX,test
data\processed\1011_TSI_NEU_XX.npy,1011,TSI,NEU,XX,test
data\processed\1001_TSI_FEA_XX.npy,1001,TSI,FEA,XX,test
data\processed\1043_TSI_SAD_XX.npy,1043,TSI,SAD,XX,test
data\processed\1037_TSI_FEA_XX.npy,1037,TSI,FEA,XX,test
data\processed\1035_TSI_FEA_XX.npy,1035,TSI,FEA,XX,test
data\processed\1044_TSI_SAD_XX.npy,1044,TSI,SAD,XX,test
data\processed\1011_TSI_HAP_XX.npy,1011,TSI,HAP,XX,test
data\processed\1037_TSI_NEU_XX.npy,1037,TSI,NEU,XX,test
data\processed\1031_TSI_NEU_XX.npy,1031,TSI,NEU,XX,test
data\processed\1045_TSI_ANG_XX.npy,1045,TSI,ANG,XX,test
data\processed\1004_TSI_NEU_XX.npy,1004,TSI,NEU,XX,test
data\processed\1034_TSI_ANG_XX.npy,1034,TSI,ANG,XX,test
data\processed\1010_TSI_ANG_XX.npy,1010,TSI,ANG,XX,test
data\processed\1011_TSI_DIS_XX.npy,1011,TSI,DIS,XX,test
data\processed\1028_TSI_SAD_XX.npy,1028,TSI,SAD,XX,test
data\processed\1013_TSI_HAP_XX.npy,1013,TSI,HAP,XX,test
data\processed\1001_TSI_SAD_XX.npy,1001,TSI,SAD,XX,test
data\processed\1017_TSI_HAP_XX.npy,1017,TSI,HAP,XX,test
data\processed\1018_TSI_FEA_XX.npy,1018,TSI,FEA,XX,test
data\processed\1041_TSI_NEU_XX.npy,1041,TSI,NEU,XX,test
data\processed\1011_TSI_SAD_XX.npy,1011,TSI,SAD,XX,test
data\processed\1015_TSI_DIS_XX.npy,1015,TSI,DIS,XX,test
data\processed\1015_TSI_NEU_XX.npy,1015,TSI,NEU,XX,test
data\processed\1045_TSI_NEU_XX.npy,1045,TSI,NEU,XX,test
data\processed\1020_TSI_DIS_XX.npy,1020,TSI,DIS,XX,test
data\processed\1036_TSI_DIS_XX.npy,1036,TSI,DIS,XX,test
data\processed\1042_TSI_ANG_XX.npy,1042,TSI,ANG,XX,test
data\processed\1047_TSI_DIS_XX.npy,1047,TSI,DIS,XX,test
data\processed\1031_TSI_DIS_XX.npy,1031,TSI,DIS,XX,test
data\processed\1002_TSI_NEU_XX.npy,1002,TSI,NEU,XX,test
data\processed\1018_TSI_SAD_XX.npy,1018,TSI,SAD,XX,test
data\processed\1025_TSI_NEU_XX.npy,1025,TSI,NEU,XX,test
data\processed\1012_TSI_ANG_XX.npy,1012,TSI,ANG,XX,test
data\processed\1034_TSI_DIS_XX.npy,1034,TSI,DIS,XX,test
data\processed\1025_TSI_HAP_XX.npy,1025,TSI,HAP,XX,test
data\processed\1020_TSI_SAD_XX.npy,1020,TSI,SAD,XX,test
data\processed\1027_TSI_HAP_XX.npy,1027,TSI,HAP,XX,test
data\processed\1012_TSI_HAP_XX.npy,1012,TSI,HAP,XX,test
data\processed\1005_TSI_ANG_XX.npy,1005,TSI,ANG,XX,test
data\processed\1048_TSI_ANG_XX.npy,1048,TSI,ANG,XX,test
data\processed\1005_TSI_HAP_XX.npy,1005,TSI,HAP,XX,test
data\processed\1003_TSI_SAD_XX.npy,1003,TSI,SAD,XX,test
data\processed\1008_TSI_HAP_XX.npy,1008,TSI,HAP,XX,test
data\processed\1027_TSI_FEA_XX.npy,1027,TSI,FEA,XX,test
data\processed\1026_TSI_DIS_XX.npy,1026,TSI,DIS,XX,test
data\processed\1036_TSI_ANG_XX.npy,1036,TSI,ANG,XX,test
data\processed\1035_TSI_HAP_XX.npy,1035,TSI,HAP,XX,test
data\processed\1033_TSI_HAP_XX.npy,1033,TSI,HAP,XX,test
data\processed\1037_TSI_DIS_XX.npy,1037,TSI,DIS,XX,test
data\processed\1007_TSI_HAP_XX.npy,1007,TSI,HAP,XX,test
data\processed\1028_TSI_DIS_XX.npy,1028,TSI,DIS,XX,test
data\processed\1037_TSI_SAD_XX.npy,1037,TSI,SAD,XX,test
data\processed\1043_TSI_ANG_XX.npy,1043,TSI,ANG,XX,test
data\processed\1038_TSI_DIS_XX.npy,1038,TSI,DIS,XX,test
data\processed\1033_TSI_NEU_XX.npy,1033,TSI,NEU,XX,test
data\processed\1029_TSI_NEU_XX.npy,1029,TSI,NEU,XX,test
data\processed\1047_TSI_ANG_XX.npy,1047,TSI,ANG,XX,test
data\processed\1031_TSI_ANG_XX.npy,1031,TSI,ANG,XX,test
data\processed\1007_TSI_ANG_XX.npy,1007,TSI,ANG,XX,test
data\processed\1010_TSI_HAP_XX.npy,1010,TSI,HAP,XX,test
data\processed\1001_TSI_HAP_XX.npy,1001,TSI,HAP,XX,test
data\processed\1021_TSI_NEU_XX.npy,1021,TSI,NEU,XX,test
data\processed\1043_TSI_FEA_XX.npy,1043,TSI,FEA,XX,test
data\processed\1014_TSI_HAP_XX.npy,1014,TSI,HAP,XX,test
data\processed\1011_TSI_FEA_XX.npy,1011,TSI,FEA,XX,test
data\processed\1021_TSI_DIS_XX.npy,1021,TSI,DIS,XX,test
data\processed\1014_TSI_SAD_XX.npy,1014,TSI,SAD,XX,test
data\processed\1033_TSI_ANG_XX.npy,1033,TSI,ANG,XX,test
data\processed\1022_TSI_SAD_XX.npy,1022,TSI,SAD,XX,test
data\processed\1023_TSI_DIS_XX.npy,1023,TSI,DIS,XX,test
data\processed\1040_TSI_NEU_XX.npy,1040,TSI,NEU,XX,test
data\processed\1008_TSI_FEA_XX.npy,1008,TSI,FEA,XX,test
data\processed\1003_TSI_HAP_XX.npy,1003,TSI,HAP,XX,test
data\processed\1004_TSI_HAP_XX.npy,1004,TSI,HAP,XX,test
data\processed\1045_TSI_FEA_XX.npy,1045,TSI,FEA,XX,test
data\processed\1021_TSI_SAD_XX.npy,1021,TSI,SAD,XX,test
data\processed\1043_TSI_DIS_XX.npy,1043,TSI,DIS,XX,test
data\processed\1009_TSI_HAP_XX.npy,1009,TSI,HAP,XX,test
data\processed\1009_TSI_FEA_XX.npy,1009,TSI,FEA,XX,test
data\processed\1032_TSI_DIS_XX.npy,1032,TSI,DIS,XX,test
data\processed\1008_TSI_DIS_XX.npy,1008,TSI,DIS,XX,test
data\processed\1041_TSI_ANG_XX.npy,1041,TSI,ANG,XX,test
data\processed\1026_TSI_HAP_XX.npy,1026,TSI,HAP,XX,test
data\processed\1004_TSI_DIS_XX.npy,1004,TSI,DIS,XX,test
data\processed\1016_TSI_DIS_XX.npy,1016,TSI,DIS,XX,test
data\processed\1037_TSI_ANG_XX.npy,1037,TSI,ANG,XX,test
data\processed\1046_TSI_NEU_XX.npy,1046,TSI,NEU,XX,test
data\processed\1038_TSI_NEU_XX.npy,1038,TSI,NEU,XX,test
data\processed\1012_TSI_SAD_XX.npy,1012,TSI,SAD,XX,test
data\processed\1014_TSI_FEA_XX.npy,1014,TSI,FEA,XX,test
data\processed\1010_TSI_SAD_XX.npy,1010,TSI,SAD,XX,test
data\processed\1019_TSI_ANG_XX.npy,1019,TSI,ANG,XX,test
data\processed\1023_TSI_HAP_XX.npy,1023,TSI,HAP,XX,test
data\processed\1037_TSI_HAP_XX.npy,1037,TSI,HAP,XX,test
data\processed\1026_WSI_ANG_XX.npy,1026,WSI,ANG,XX,test
data\processed\1001_WSI_DIS_XX.npy,1001,WSI,DIS,XX,test
data\processed\1009_WSI_FEA_XX.npy,1009,WSI,FEA,XX,test
data\processed\1048_WSI_DIS_XX.npy,1048,WSI,DIS,XX,test
data\processed\1012_WSI_SAD_XX.npy,1012,WSI,SAD,XX,test
data\processed\1027_WSI_NEU_XX.npy,1027,WSI,NEU,XX,test
data\processed\1030_WSI_SAD_XX.npy,1030,WSI,SAD,XX,test
data\processed\1010_WSI_DIS_XX.npy,1010,WSI,DIS,XX,test
data\processed\1007_WSI_FEA_XX.npy,1007,WSI,FEA,XX,test
data\processed\1011_WSI_FEA_XX.npy,1011,WSI,FEA,XX,test
data\processed\1028_WSI_SAD_XX.npy,1028,WSI,SAD,XX,test
data\processed\1048_WSI_NEU_XX.npy,1048,WSI,NEU,XX,test
data\processed\1012_WSI_DIS_XX.npy,1012,WSI,DIS,XX,test
data\processed\1029_WSI_SAD_XX.npy,1029,WSI,SAD,XX,test
data\processed\1045_WSI_NEU_XX.npy,1045,WSI,NEU,XX,test
data\processed\1038_WSI_ANG_XX.npy,1038,WSI,ANG,XX,test
data\processed\1013_WSI_DIS_XX.npy,1013,WSI,DIS,XX,test
data\processed\1028_WSI_HAP_XX.npy,1028,WSI,HAP,XX,test
data\processed\1044_WSI_DIS_XX.npy,1044,WSI,DIS,XX,test
data\processed\1021_WSI_HAP_XX.npy,1021,WSI,HAP,XX,test
data\processed\1013_WSI_HAP_XX.npy,1013,WSI,HAP,XX,test
data\processed\1025_WSI_SAD_XX.npy,1025,WSI,SAD,XX,test
data\processed\1039_WSI_FEA_XX.npy,1039,WSI,FEA,XX,test
data\processed\1023_WSI_NEU_XX.npy,1023,WSI,NEU,XX,test
data\processed\1013_WSI_ANG_XX.npy,1013,WSI,ANG,XX,test
data\processed\1006_WSI_DIS_XX.npy,1006,WSI,DIS,XX,test
data\processed\1045_WSI_ANG_XX.npy,1045,WSI,ANG,XX,test
data\processed\1046_WSI_DIS_XX.npy,1046,WSI,DIS,XX,test
data\processed\1042_WSI_HAP_XX.npy,1042,WSI,HAP,XX,test
data\processed\1006_WSI_ANG_XX.npy,1006,WSI,ANG,XX,test
data\processed\1031_WSI_DIS_XX.npy,1031,WSI,DIS,XX,test
data\processed\1024_WSI_HAP_XX.npy,1024,WSI,HAP,XX,test
data\processed\1036_WSI_SAD_XX.npy,1036,WSI,SAD,XX,test
data\processed\1004_WSI_ANG_XX.npy,1004,WSI,ANG,XX,test
data\processed\1012_WSI_HAP_XX.npy,1012,WSI,HAP,XX,test
data\processed\1007_WSI_SAD_XX.npy,1007,WSI,SAD,XX,test
data\processed\1048_WSI_SAD_XX.npy,1048,WSI,SAD,XX,test
data\processed\1045_WSI_FEA_XX.npy,1045,WSI,FEA,XX,test
data\processed\1030_WSI_FEA_XX.npy,1030,WSI,FEA,XX,test
data\processed\1010_WSI_HAP_XX.npy,1010,WSI,HAP,XX,test
data\processed\1017_WSI_ANG_XX.npy,1017,WSI,ANG,XX,test
data\processed\1043_WSI_FEA_XX.npy,1043,WSI,FEA,XX,test
data\processed\1022_WSI_HAP_XX.npy,1022,WSI,HAP,XX,test
data\processed\1007_WSI_ANG_XX.npy,1007,WSI,ANG,XX,test
data\processed\1043_WSI_NEU_XX.npy,1043,WSI,NEU,XX,test
data\processed\1041_WSI_ANG_XX.npy,1041,WSI,ANG,XX,test
data\processed\1043_WSI_DIS_XX.npy,1043,WSI,DIS,XX,test
data\processed\1004_WSI_SAD_XX.npy,1004,WSI,SAD,XX,test
data\processed\1005_WSI_ANG_XX.npy,1005,WSI,ANG,XX,test
data\processed\1046_WSI_FEA_XX.npy,1046,WSI,FEA,XX,test
data\processed\1028_WSI_FEA_XX.npy,1028,WSI,FEA,XX,test
data\processed\1003_WSI_HAP_XX.npy,1003,WSI,HAP,XX,test
data\processed\1006_WSI_SAD_XX.npy,1006,WSI,SAD,XX,test
data\processed\1033_WSI_FEA_XX.npy,1033,WSI,FEA,XX,test
data\processed\1015_WSI_NEU_XX.npy,1015,WSI,NEU,XX,test
data\processed\1047_WSI_DIS_XX.npy,1047,WSI,DIS,XX,test
data\processed\1024_WSI_FEA_XX.npy,1024,WSI,FEA,XX,test
data\processed\1021_WSI_DIS_XX.npy,1021,WSI,DIS,XX,test
data\processed\1023_WSI_FEA_XX.npy,1023,WSI,FEA,XX,test
data\processed\1006_WSI_FEA_XX.npy,1006,WSI,FEA,XX,test
data\processed\1047_WSI_ANG_XX.npy,1047,WSI,ANG,XX,test
data\processed\1033_WSI_ANG_XX.npy,1033,WSI,ANG,XX,test
data\processed\1027_WSI_SAD_XX.npy,1027,WSI,SAD,XX,test
data\processed\1018_WSI_HAP_XX.npy,1018,WSI,HAP,XX,test
data\processed\1015_WSI_FEA_XX.npy,1015,WSI,FEA,XX,test
data\processed\1017_WSI_FEA_XX.npy,1017,WSI,FEA,XX,test
data\processed\1045_WSI_HAP_XX.npy,1045,WSI,HAP,XX,test
data\processed\1012_WSI_NEU_XX.npy,1012,WSI,NEU,XX,test
data\processed\1011_WSI_HAP_XX.npy,1011,WSI,HAP,XX,test
data\processed\1039_WSI_SAD_XX.npy,1039,WSI,SAD,XX,test
data\processed\1016_WSI_SAD_XX.npy,1016,WSI,SAD,XX,test
data\processed\1016_WSI_DIS_XX.npy,1016,WSI,DIS,XX,test
data\processed\1011_WSI_DIS_XX.npy,1011,WSI,DIS,XX,test
data\processed\1012_WSI_FEA_XX.npy,1012,WSI,FEA,XX,test
data\processed\1003_WSI_ANG_XX.npy,1003,WSI,ANG,XX,test
data\processed\1027_WSI_FEA_XX.npy,1027,WSI,FEA,XX,test
data\processed\1003_WSI_FEA_XX.npy,1003,WSI,FEA,XX,test
data\processed\1038_WSI_FEA_XX.npy,1038,WSI,FEA,XX,test
data\processed\1024_WSI_SAD_XX.npy,1024,WSI,SAD,XX,test
data\processed\1003_WSI_DIS_XX.npy,1003,WSI,DIS,XX,test
data\processed\1039_WSI_DIS_XX.npy,1039,WSI,DIS,XX,test
data\processed\1047_WSI_SAD_XX.npy,1047,WSI,SAD,XX,test
data\processed\1026_WSI_HAP_XX.npy,1026,WSI,HAP,XX,test
data\processed\1037_WSI_HAP_XX.npy,1037,WSI,HAP,XX,test
data\processed\1025_WSI_NEU_XX.npy,1025,WSI,NEU,XX,test
data\processed\1046_WSI_NEU_XX.npy,1046,WSI,NEU,XX,test
data\processed\1021_WSI_FEA_XX.npy,1021,WSI,FEA,XX,test
data\processed\1012_WSI_ANG_XX.npy,1012,WSI,ANG,XX,test
data\processed\1004_WSI_HAP_XX.npy,1004,WSI,HAP,XX,test
data\processed\1014_WSI_NEU_XX.npy,1014,WSI,NEU,XX,test
data\processed\1004_WSI_DIS_XX.npy,1004,WSI,DIS,XX,test
data\processed\1042_WSI_NEU_XX.npy,1042,WSI,NEU,XX,test
data\processed\1040_WSI_HAP_XX.npy,1040,WSI,HAP,XX,test
data\processed\1046_WSI_SAD_XX.npy,1046,WSI,SAD,XX,test
data\processed\1018_WSI_FEA_XX.npy,1018,WSI,FEA,XX,test
data\processed\1021_WSI_NEU_XX.npy,1021,WSI,NEU,XX,test
data\processed\1040_WSI_SAD_XX.npy,1040,WSI,SAD,XX,test
data\processed\1048_WSI_ANG_XX.npy,1048,WSI,ANG,XX,test
data\processed\1034_WSI_ANG_XX.npy,1034,WSI,ANG,XX,test
data\processed\1009_WSI_SAD_XX.npy,1009,WSI,SAD,XX,test
data\processed\1047_WSI_HAP_XX.npy,1047,WSI,HAP,XX,test
data\processed\1034_WSI_DIS_XX.npy,1034,WSI,DIS,XX,test
data\processed\1041_WSI_NEU_XX.npy,1041,WSI,NEU,XX,test
data\processed\1040_WSI_NEU_XX.npy,1040,WSI,NEU,XX,test
data\processed\1011_WSI_ANG_XX.npy,1011,WSI,ANG,XX,test
data\processed\1021_WSI_SAD_XX.npy,1021,WSI,SAD,XX,test
data\processed\1010_WSI_ANG_XX.npy,1010,WSI,ANG,XX,test
data\processed\1005_WSI_FEA_XX.npy,1005,WSI,FEA,XX,test
data\processed\1013_WSI_NEU_XX.npy,1013,WSI,NEU,XX,test
data\processed\1028_WSI_ANG_XX.npy,1028,WSI,ANG,XX,test
data\processed\1015_WSI_HAP_XX.npy,1015,WSI,HAP,XX,test
data\processed\1040_WSI_DIS_XX.npy,1040,WSI,DIS,XX,test
data\processed\1005_WSI_NEU_XX.npy,1005,WSI,NEU,XX,test
data\processed\1007_WSI_DIS_XX.npy,1007,WSI,DIS,XX,test
data\processed\1019_WSI_NEU_XX.npy,1019,WSI,NEU,XX,test
data\processed\1017_WSI_DIS_XX.npy,1017,WSI,DIS,XX,test
data\processed\1048_WSI_FEA_XX.npy,1048,WSI,FEA,XX,test
data\processed\1037_WSI_NEU_XX.npy,1037,WSI,NEU,XX,test
data\processed\1002_WSI_DIS_XX.npy,1002,WSI,DIS,XX,test
data\processed\1037_WSI_SAD_XX.npy,1037,WSI,SAD,XX,test
data\processed\1033_WSI_SAD_XX.npy,1033,WSI,SAD,XX,test
data\processed\1036_WSI_ANG_XX.npy,1036,WSI,ANG,XX,test
data\processed\1009_WSI_ANG_XX.npy,1009,WSI,ANG,XX,test
data\processed\1006_WSI_NEU_XX.npy,1006,WSI,NEU,XX,test
data\processed\1019_WSI_FEA_XX.npy,1019,WSI,FEA,XX,test
data\processed\1039_WSI_ANG_XX.npy,1039,WSI,ANG,XX,test
data\processed\1001_WSI_NEU_XX.npy,1001,WSI,NEU,XX,test
data\processed\1018_WSI_NEU_XX.npy,1018,WSI,NEU,XX,test
data\processed\1031_WSI_ANG_XX.npy,1031,WSI,ANG,XX,test
data\processed\1015_WSI_ANG_XX.npy,1015,WSI,ANG,XX,test
data\processed\1034_WSI_NEU_XX.npy,1034,WSI,NEU,XX,test
data\processed\1022_WSI_DIS_XX.npy,1022,WSI,DIS,XX,test
data\processed\1005_WSI_SAD_XX.npy,1005,WSI,SAD,XX,test
data\processed\1005_WSI_HAP_XX.npy,1005,WSI,HAP,XX,test
data\processed\1025_WSI_ANG_XX.npy,1025,WSI,ANG,XX,test
data\processed\1040_WSI_FEA_XX.npy,1040,WSI,FEA,XX,test
data\processed\1007_WSI_NEU_XX.npy,1007,WSI,NEU,XX,test
data\processed\1043_WSI_ANG_XX.npy,1043,WSI,ANG,XX,test
data\processed\1024_WSI_NEU_XX.npy,1024,WSI,NEU,XX,test
data\processed\1036_WSI_FEA_XX.npy,1036,WSI,FEA,XX,test
data\processed\1042_WSI_DIS_XX.npy,1042,WSI,DIS,XX,test
data\processed\1032_WSI_DIS_XX.npy,1032,WSI,DIS,XX,test
data\processed\1014_WSI_FEA_XX.npy,1014,WSI,FEA,XX,test
data\processed\1026_WSI_NEU_XX.npy,1026,WSI,NEU,XX,test
data\processed\1032_WSI_FEA_XX.npy,1032,WSI,FEA,XX,test
data\processed\1040_WSI_ANG_XX.npy,1040,WSI,ANG,XX,test
data\processed\1024_WSI_DIS_XX.npy,1024,WSI,DIS,XX,test
data\processed\1001_WSI_FEA_XX.npy,1001,WSI,FEA,XX,test
data\processed\1027_WSI_DIS_XX.npy,1027,WSI,DIS,XX,test
data\processed\1039_WSI_NEU_XX.npy,1039,WSI,NEU,XX,test
data\processed\1002_WSI_FEA_XX.npy,1002,WSI,FEA,XX,test
data\processed\1009_WSI_HAP_XX.npy,1009,WSI,HAP,XX,test
data\processed\1005_WSI_DIS_XX.npy,1005,WSI,DIS,XX,test
data\processed\1043_WSI_HAP_XX.npy,1043,WSI,HAP,XX,test
data\processed\1023_WSI_DIS_XX.npy,1023,WSI,DIS,XX,test
data\processed\1009_WSI_NEU_XX.npy,1009,WSI,NEU,XX,test
data\processed\1032_WSI_SAD_XX.npy,1032,WSI,SAD,XX,test
data\processed\1016_WSI_FEA_XX.npy,1016,WSI,FEA,XX,test
data\processed\1002_WSI_ANG_XX.npy,1002,WSI,ANG,XX,test
data\processed\1018_WSI_ANG_XX.npy,1018,WSI,ANG,XX,test
data\processed\1035_WSI_ANG_XX.npy,1035,WSI,ANG,XX,test
data\processed\1016_WSI_ANG_XX.npy,1016,WSI,ANG,XX,test
data\processed\1011_WSI_NEU_XX.npy,1011,WSI,NEU,XX,test
data\processed\1044_WSI_SAD_XX.npy,1044,WSI,SAD,XX,test
